Type,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,VideoAmt,Fee_y,NonAdopted
1,1,307,307,1,1,2,7,2,1,2,1,2,1,2,0,41326,0,0,0
2,14,266,0,1,2,7,0,2,1,1,1,1,1,1,0,41401,0,0,1
1,36,195,0,2,6,0,0,1,3,1,1,2,1,1,500,41401,0,1,1
2,2,266,0,3,1,2,7,2,2,2,2,2,1,3,0,41326,2,0,0
1,12,307,0,1,2,7,0,2,1,1,1,1,1,1,0,41326,0,0,0
2,3,299,0,2,2,6,7,1,1,3,1,2,1,1,0,41326,0,0,0
1,2,307,0,1,1,2,5,2,1,2,2,2,1,1,0,41326,0,0,0
1,18,75,307,2,2,0,0,1,1,2,2,2,1,1,20,41327,0,1,0
1,12,307,0,1,1,2,0,2,2,3,3,3,1,1,0,41326,0,0,1
1,17,307,0,2,5,0,0,3,2,1,1,3,1,1,100,41327,0,1,1
1,14,307,0,2,2,5,0,1,1,1,1,1,1,1,80,41326,0,1,0
2,3,264,0,2,1,0,0,1,3,2,2,1,1,1,50,41401,0,1,0
1,1,70,307,1,1,2,0,2,1,2,2,2,1,1,0,41326,0,0,0
1,5,307,0,2,1,7,0,2,1,2,2,2,1,2,1,41336,0,1,1
1,2,307,307,2,1,2,0,3,1,2,1,2,1,1,50,41332,0,1,1
1,3,307,0,2,4,0,0,1,1,2,2,2,1,1,0,41330,0,0,1
1,4,307,0,2,7,0,0,2,1,3,3,3,1,1,0,41401,0,0,1
1,1,307,307,1,1,0,0,2,2,2,1,2,1,1,0,41326,0,0,0
2,8,266,0,2,5,6,7,3,1,2,1,1,1,1,0,41326,0,0,0
1,1,307,189,3,1,6,0,2,1,3,3,2,1,2,0,41326,0,0,0
1,3,307,78,2,1,2,0,3,2,1,1,2,1,1,0,41326,0,0,1
2,2,266,0,1,4,7,0,3,1,2,2,2,1,1,0,41326,0,0,0
1,14,206,0,2,1,7,0,3,1,1,1,2,1,1,0,41332,0,0,0
2,1,265,0,1,1,7,0,2,2,2,2,2,1,2,0,41326,0,0,1
2,2,292,265,2,2,5,7,1,2,2,2,2,1,1,100,41326,0,1,1
1,2,307,0,2,2,5,7,2,1,1,1,2,1,1,0,41326,0,0,0
2,1,243,0,1,1,2,5,2,1,2,2,2,1,1,0,41401,0,0,0
2,6,265,0,1,7,0,0,2,2,2,2,2,1,1,0,41327,0,0,0
2,2,265,266,1,1,2,7,2,2,1,1,2,1,2,100,41326,0,1,0
1,3,109,307,1,5,0,0,3,3,1,1,2,1,1,250,41326,0,1,0
2,2,283,0,1,1,7,0,2,1,2,2,2,1,1,0,41401,0,0,0
1,2,307,307,2,1,2,0,2,1,3,1,2,1,1,0,41401,0,0,0
2,12,264,0,1,4,7,0,3,3,3,1,1,1,1,0,41401,0,0,0
1,4,218,307,1,5,0,0,2,1,1,1,1,1,1,200,41326,0,1,0
2,2,266,0,1,6,7,0,2,1,2,1,2,1,1,0,41401,0,0,0
2,5,266,0,2,3,0,0,2,1,1,1,2,1,1,0,41326,0,0,0
2,1,266,0,2,2,3,0,1,1,2,2,2,1,1,0,41401,0,0,0
2,4,266,0,1,1,7,0,1,1,2,2,2,1,1,0,41401,0,0,1
2,1,266,0,1,3,7,0,1,1,2,1,2,1,2,0,41326,0,0,0
2,1,289,265,3,6,0,0,1,2,2,2,2,1,4,0,41325,0,0,1
2,2,266,0,3,3,4,0,2,1,2,1,2,1,2,0,41326,0,0,0
1,8,307,307,3,1,2,7,2,1,1,1,3,1,8,0,41326,0,0,1
1,5,307,0,2,2,4,7,2,1,1,1,1,1,1,0,41330,1,0,0
1,6,307,0,2,2,0,0,2,1,1,1,1,1,1,0,41330,0,0,0
2,12,292,266,2,2,5,0,2,2,1,1,1,1,2,0,41401,0,0,0
2,4,299,266,1,6,0,0,1,1,2,1,2,1,1,50,41326,0,1,1
1,12,141,0,1,2,0,0,3,1,3,3,3,1,1,0,41326,0,0,0
1,7,307,0,2,2,0,0,2,1,3,3,1,1,1,0,41326,0,0,1
2,1,265,0,2,5,0,0,1,2,2,2,2,1,1,0,41326,2,0,0
1,1,307,0,2,1,2,0,2,1,2,2,2,1,4,0,41330,0,0,1
2,2,292,0,1,2,6,0,2,2,2,1,2,1,1,150,41326,0,1,0
2,4,265,0,2,1,6,0,2,2,2,2,2,1,1,0,41326,0,0,0
2,1,299,0,3,1,3,5,2,2,2,2,2,1,4,0,41326,0,0,0
2,4,266,0,1,3,7,0,2,1,2,1,2,1,1,30,41326,0,1,0
1,72,205,0,1,1,7,0,1,3,3,3,3,1,1,0,41326,0,0,0
2,5,266,0,1,7,0,0,2,2,3,3,3,1,1,0,41326,0,0,0
1,2,307,0,3,1,2,0,2,1,2,2,2,1,4,0,41326,0,0,0
1,1,307,0,1,1,2,0,3,1,2,2,2,1,1,0,41326,0,0,0
1,4,307,0,2,5,0,0,2,1,1,1,2,1,1,0,41326,0,0,0
2,3,266,0,1,1,0,0,2,1,1,1,2,1,1,59,41401,0,1,0
1,1,307,0,1,2,7,0,2,2,2,2,2,1,1,0,41326,0,0,0
1,3,307,0,2,2,7,0,2,2,1,1,2,1,1,0,41326,0,0,0
2,6,265,0,1,2,0,0,2,2,1,1,3,1,1,0,41401,0,0,1
1,2,307,0,2,1,2,0,2,1,2,2,2,1,1,20,41327,0,1,0
2,0,266,0,3,1,2,4,1,1,2,2,2,1,3,0,41326,0,0,0
1,15,307,307,2,7,0,0,2,1,1,1,1,1,1,0,41326,0,0,1
2,16,266,0,2,1,7,0,2,1,1,1,1,1,1,50,41326,0,1,1
1,1,307,0,1,2,0,0,2,1,2,2,2,1,1,20,41327,0,1,0
1,108,307,0,1,1,2,0,2,2,3,3,3,2,1,0,41401,0,0,1
1,21,10,307,2,2,7,0,2,1,1,1,1,2,1,0,41326,0,0,0
1,4,189,103,2,1,5,0,3,2,1,1,2,1,1,200,41326,0,1,0
1,15,307,0,2,7,0,0,2,1,1,1,1,1,1,0,41326,0,0,0
1,24,179,0,1,7,0,0,1,2,3,3,3,1,1,0,41401,0,0,0
1,36,307,0,2,1,7,0,2,1,2,2,2,1,1,20,41327,0,1,0
2,2,285,265,1,7,0,0,2,3,2,1,2,1,1,88,41336,0,1,0
2,24,299,0,2,6,0,0,2,1,1,1,1,1,1,0,41326,0,0,0
1,18,75,0,1,2,0,0,1,1,1,1,1,1,1,0,41401,0,0,0
2,4,266,0,3,2,4,6,1,1,1,1,2,1,3,100,41326,0,1,0
1,24,307,307,2,1,2,5,2,1,1,1,1,1,2,0,41326,8,0,1
2,5,264,0,1,4,7,0,3,3,2,2,2,1,1,250,41361,0,1,0
1,2,307,307,2,1,0,0,2,2,1,1,2,1,1,0,41401,0,0,0
2,5,292,0,2,7,0,0,2,2,2,2,2,1,1,0,41326,0,0,0
1,8,307,117,2,1,2,0,2,2,1,1,1,1,1,0,41326,0,0,1
2,2,299,249,1,1,6,7,2,1,2,1,2,1,1,0,41401,0,0,0
1,5,307,0,1,1,0,0,2,3,2,2,2,1,1,1,41330,0,1,1
1,1,206,189,1,1,5,7,1,2,2,2,2,1,1,0,41326,0,0,0
1,3,307,0,1,1,2,4,3,1,2,2,2,1,5,0,41401,1,0,1
2,2,266,0,2,2,7,0,2,1,2,2,2,1,1,0,41326,0,0,0
1,5,307,0,2,1,2,0,3,1,1,1,2,1,1,0,41324,0,0,1
2,6,265,0,2,3,7,0,2,2,2,2,3,1,1,0,41401,0,0,0
2,4,266,0,1,7,0,0,1,1,2,2,2,1,1,0,41326,0,0,1
2,1,266,0,1,4,7,0,1,1,2,1,2,1,1,0,41326,0,0,0
1,36,109,109,1,5,0,0,3,2,3,3,2,2,1,0,41326,1,0,0
2,2,289,283,1,6,0,0,1,2,2,1,2,1,1,0,41330,0,0,0
1,12,307,0,1,2,0,0,2,1,3,3,2,1,1,0,41326,0,0,0
1,2,307,0,2,1,2,7,2,1,1,1,2,1,1,0,41326,0,0,0
2,0,266,0,3,1,0,0,1,1,2,2,2,1,5,0,41401,0,0,1
2,2,265,0,1,1,6,7,2,2,1,1,2,1,4,150,41326,0,1,1
1,54,307,0,1,2,0,0,2,2,3,3,3,1,1,0,41401,0,0,1
2,48,266,0,1,1,7,0,3,1,1,2,1,1,1,0,41401,0,0,0
2,7,264,299,1,1,7,0,3,3,2,2,2,1,1,0,41326,0,0,0
1,19,307,0,2,1,2,5,1,1,2,1,2,1,1,0,41401,0,0,0
1,12,119,0,2,1,6,7,3,2,3,3,1,1,1,350,41332,0,1,0
2,2,306,241,3,1,6,7,1,1,3,3,3,1,3,0,41332,0,0,1
1,4,307,0,1,2,5,0,2,1,1,1,1,1,1,200,41401,0,1,1
2,5,266,0,2,1,0,0,1,1,1,1,2,1,1,100,41401,0,1,1
1,1,307,0,3,1,2,7,2,2,2,2,2,1,5,0,41326,0,0,0
1,12,307,0,2,1,0,0,1,1,1,1,1,1,1,0,41326,0,0,1
1,2,307,0,1,2,7,0,2,1,2,1,2,1,1,0,41401,0,0,0
2,3,247,306,3,2,5,0,1,2,2,1,2,1,3,0,41330,0,0,0
2,24,266,266,3,1,2,7,3,1,2,2,2,1,5,0,41326,0,0,1
2,12,266,0,2,2,5,7,2,1,3,3,3,1,1,0,41401,0,0,1
1,1,307,307,2,1,0,0,2,1,2,2,2,1,5,0,41326,0,0,1
2,3,266,0,3,1,2,0,3,1,2,2,2,1,4,0,41401,0,0,0
1,1,307,307,2,2,7,0,2,2,1,1,2,1,1,0,41326,0,0,0
1,3,307,0,2,1,2,0,3,3,1,1,3,1,2,0,41326,0,0,0
1,10,307,0,2,2,3,5,2,1,1,1,1,1,1,80,41326,0,1,1
1,2,307,0,1,1,2,7,2,2,1,1,2,1,1,0,41326,0,0,0
2,2,299,0,2,1,2,3,2,1,2,1,2,1,2,0,41401,1,0,0
1,14,307,0,2,1,0,0,2,1,3,1,2,1,1,0,41326,0,0,0
1,48,307,0,2,6,0,0,3,2,1,1,1,1,1,0,41401,0,0,1
2,3,266,292,2,1,4,7,1,1,2,2,2,1,1,0,41401,0,0,1
2,5,266,0,2,1,6,7,2,2,1,1,3,1,1,0,41326,0,0,0
1,1,307,0,2,2,0,0,2,1,3,3,2,1,1,0,41326,0,0,0
1,1,307,307,3,1,2,6,3,1,3,3,3,1,6,0,41326,0,0,0
1,4,307,307,1,1,0,0,2,1,1,1,2,1,1,150,41326,0,1,1
1,1,307,0,2,2,7,0,3,1,2,2,2,1,1,0,41326,0,0,0
2,2,266,0,2,1,3,7,1,1,1,1,2,1,1,0,41401,0,0,0
1,2,76,307,2,1,7,0,2,1,2,1,2,1,1,0,41401,0,0,0
1,22,307,0,1,2,3,0,2,1,1,1,3,1,1,0,41326,0,0,0
1,2,307,0,1,1,0,0,2,1,1,1,2,1,1,0,41326,0,0,0
1,7,307,0,2,2,0,0,3,2,3,3,3,1,1,0,41326,0,0,1
2,0,264,266,3,1,3,7,3,2,2,2,2,1,6,50,41326,0,1,0
2,12,266,0,2,2,7,0,2,1,2,2,2,1,1,0,41326,0,0,0
2,10,266,0,2,1,3,7,2,1,3,3,2,1,1,0,41326,0,0,1
1,2,307,0,1,1,2,0,2,1,1,1,2,1,1,100,41326,0,1,0
2,2,266,0,3,2,3,7,2,1,2,2,2,1,2,0,41326,0,0,0
1,64,307,179,2,1,2,7,2,2,2,1,2,1,1,0,41401,0,0,0
2,5,266,0,1,1,7,0,2,1,2,1,2,1,1,0,41326,1,0,0
2,15,266,0,1,1,2,0,2,1,2,2,2,1,1,0,41326,0,0,0
1,1,15,307,1,2,0,0,2,1,2,2,2,1,1,0,41335,0,0,0
2,15,266,0,1,2,7,0,2,1,1,1,1,1,1,100,41326,0,1,0
1,3,307,0,2,2,7,0,2,1,2,2,2,1,1,0,41326,0,0,1
2,1,266,0,2,6,0,0,1,1,2,1,2,1,1,0,41326,0,0,0
2,12,266,0,2,1,4,7,2,1,2,2,2,1,1,0,41401,0,0,1
2,8,292,246,1,2,7,0,3,1,2,2,2,1,1,0,41401,0,0,0
2,2,266,0,1,1,6,7,2,1,2,2,2,1,2,0,41336,0,0,1
2,7,266,266,2,1,6,0,2,1,1,1,2,1,1,0,41326,0,0,0
2,6,292,266,2,1,2,0,1,1,1,1,1,1,1,0,41401,0,0,0
2,8,265,265,3,1,4,7,2,2,2,2,2,1,3,0,41326,0,0,1
2,2,266,265,2,1,6,7,1,2,2,1,2,1,2,100,41326,0,1,0
2,5,266,266,2,3,4,7,1,1,1,1,2,1,2,10,41401,0,1,0
1,2,307,0,2,5,0,0,2,1,1,1,2,1,1,0,41326,0,0,0
1,1,307,307,3,1,3,7,2,1,2,2,3,1,4,0,41326,0,0,0
1,5,307,307,2,1,2,5,2,2,2,2,1,1,1,0,41336,0,0,1
2,1,266,0,3,1,5,7,1,3,2,2,2,1,5,0,41326,0,0,0
2,6,266,266,3,5,6,0,2,1,1,1,1,1,2,0,41326,0,0,0
1,2,307,0,3,1,7,0,2,1,2,1,2,1,2,0,41401,0,0,1
1,1,307,307,1,2,0,0,2,2,2,2,2,1,1,0,41327,0,0,0
2,48,283,0,2,1,2,7,2,2,1,1,1,1,1,0,41401,0,0,1
1,24,307,213,1,2,7,0,2,2,3,3,1,1,1,300,41326,0,1,1
2,2,264,264,3,1,6,0,2,3,3,3,3,1,2,0,41401,0,0,0
2,9,266,0,1,1,2,6,2,1,1,1,1,1,1,0,41401,0,0,0
1,4,307,0,3,2,5,7,3,1,2,2,2,1,6,0,41326,0,0,1
2,3,266,0,1,3,0,0,2,1,2,1,2,1,1,0,41326,0,0,0
1,84,205,0,2,2,3,7,1,1,1,1,2,1,1,0,41326,0,0,0
2,84,285,0,2,1,0,0,2,3,1,1,1,1,1,250,41401,0,1,0
2,4,266,299,2,1,2,7,2,2,1,1,1,1,2,100,41326,0,1,1
1,2,307,0,2,1,2,0,2,1,1,1,2,1,2,0,41401,0,0,1
1,12,178,0,1,2,0,0,1,2,3,3,3,1,1,0,41326,0,0,0
2,4,266,265,2,1,7,0,2,2,1,2,2,1,1,0,41326,0,0,0
2,2,266,0,2,6,7,0,1,1,2,2,2,1,1,0,41326,0,0,0
1,1,11,0,2,2,0,0,2,2,2,2,2,1,1,0,41401,0,0,1
1,8,307,0,2,1,2,0,2,1,1,1,1,1,1,0,41326,0,0,0
2,2,266,266,3,5,6,7,1,1,2,2,2,1,2,0,41326,0,0,0
1,6,109,109,1,2,4,0,3,2,1,1,2,1,1,0,41326,0,0,0
2,6,292,0,2,1,0,0,2,1,1,1,2,1,1,0,41401,0,0,0
2,1,265,0,3,1,7,0,1,2,2,2,2,1,5,0,41401,0,0,0
2,5,266,0,2,1,2,6,1,1,2,2,2,1,1,0,41326,0,0,0
1,1,307,26,2,5,7,0,3,2,1,1,2,1,1,0,41326,0,0,0
1,36,307,0,1,1,2,7,2,2,3,3,1,1,1,0,41326,0,0,0
2,3,266,0,3,2,0,0,2,1,2,1,2,1,2,0,41401,0,0,0
1,3,307,307,3,1,2,7,2,2,2,2,2,1,6,0,41326,0,0,1
1,19,179,0,1,2,3,0,2,2,1,1,2,1,1,100,41330,0,1,0
1,7,307,218,2,1,7,0,2,2,1,1,1,1,1,0,41326,0,0,0
2,8,264,0,2,5,7,0,3,3,2,2,3,1,1,100,41326,0,1,0
2,1,266,0,3,1,7,0,1,1,2,2,2,1,2,0,41326,0,0,0
1,60,179,0,1,1,6,0,1,1,1,2,2,1,1,300,41326,0,1,0
2,3,266,0,2,4,7,0,1,1,1,1,2,1,1,0,41326,0,0,0
2,2,266,0,3,1,4,7,2,1,2,2,2,1,3,0,41336,0,0,0
1,3,307,0,1,1,2,0,2,2,1,1,2,1,1,0,41326,0,0,0
1,2,218,307,3,1,2,4,2,2,3,3,3,1,3,0,41327,0,0,0
2,4,266,0,3,4,7,0,2,1,2,1,2,1,2,0,41326,0,0,0
1,36,307,0,1,2,0,0,1,3,3,3,2,1,1,0,41326,0,0,0
1,2,307,307,2,2,0,0,2,1,1,1,2,1,1,200,41326,0,1,0
1,2,307,0,3,1,2,7,1,1,2,2,2,1,8,0,41327,0,0,0
1,4,102,103,3,1,2,0,2,1,3,3,2,1,2,0,41326,0,0,1
2,1,266,265,2,3,4,5,2,1,2,2,2,1,1,0,41326,0,0,0
1,2,307,0,2,1,2,0,2,1,2,1,2,1,1,0,41326,0,0,1
2,4,266,0,1,6,7,0,2,1,2,1,2,1,1,0,41326,0,0,0
2,1,266,266,3,2,5,7,1,1,2,1,2,1,3,0,41326,0,0,1
1,1,307,307,1,1,2,7,2,2,2,1,2,1,1,0,41326,0,0,0
1,2,307,307,3,1,2,7,2,1,2,2,2,1,4,0,41326,0,0,0
2,4,303,265,2,2,5,6,2,2,1,1,2,1,1,0,41326,1,0,0
2,2,265,0,2,1,2,0,2,2,2,2,2,1,1,0,41326,0,0,0
2,5,266,0,2,2,6,7,1,1,1,1,2,1,1,0,41326,0,0,0
1,8,307,0,2,2,0,0,2,2,1,1,1,1,1,0,41336,0,0,0
1,1,307,0,2,1,2,0,2,1,2,1,2,1,1,0,41401,0,0,0
1,35,75,0,1,2,0,0,1,1,1,1,3,1,1,0,41326,0,0,0
1,1,307,0,2,2,0,0,2,1,2,2,2,1,1,20,41327,0,1,0
1,4,307,78,2,2,0,0,2,1,1,1,1,1,1,0,41336,0,0,1
2,2,266,0,3,3,7,0,2,1,2,1,2,1,2,0,41401,0,0,0
2,28,276,0,3,4,6,7,4,3,1,1,2,1,2,600,41342,0,1,1
2,2,266,0,3,1,6,0,2,1,2,1,2,1,4,0,41401,0,0,0
2,18,266,0,2,1,2,7,2,2,1,1,1,1,1,0,41326,0,0,1
2,1,292,0,3,2,6,7,1,1,2,2,2,1,4,0,41326,0,0,0
2,5,299,266,1,3,7,0,2,1,2,1,2,1,1,0,41401,0,0,0
2,7,266,0,2,4,5,7,2,1,2,2,2,1,1,50,41326,0,1,1
2,24,266,0,2,2,0,0,3,1,2,2,2,1,6,0,41401,0,0,0
2,1,266,0,2,1,4,7,1,1,2,2,2,1,1,0,41326,0,0,1
1,24,179,0,3,2,5,0,1,2,1,1,1,1,2,350,41401,0,1,0
1,1,307,0,2,1,2,7,2,1,2,1,2,1,7,0,41326,0,0,0
2,3,266,299,2,1,2,7,2,1,2,2,2,1,1,0,41326,0,0,0
1,4,307,307,2,1,2,7,2,1,1,1,1,1,2,0,41326,0,0,0
2,3,266,0,2,1,7,0,1,1,2,2,2,1,1,0,41401,0,0,1
2,1,266,0,1,2,4,7,1,1,2,2,2,1,1,0,41401,0,0,0
2,2,266,0,1,1,6,0,2,1,2,2,2,1,2,0,41326,0,0,0
2,13,265,0,2,1,2,7,3,2,1,1,2,1,1,0,41401,0,0,1
1,18,205,0,1,2,5,7,1,2,1,1,1,2,1,0,41401,0,0,0
1,2,307,218,2,1,7,0,2,2,1,1,2,1,1,0,41326,0,0,0
2,3,285,265,1,5,0,0,1,3,2,1,2,1,1,300,41326,0,1,1
2,3,266,0,2,1,7,0,3,1,2,1,2,1,1,0,41324,0,0,0
1,36,307,0,1,1,2,0,2,2,1,1,3,1,1,0,41326,0,0,1
1,4,307,0,1,1,7,0,1,1,1,2,2,1,1,0,41326,1,0,1
1,4,307,0,2,1,2,7,2,2,2,2,2,1,1,0,41401,0,0,1
2,2,266,0,1,6,0,0,2,1,2,2,2,1,1,0,41401,0,0,0
2,2,266,0,1,1,2,7,2,2,2,2,2,1,1,0,41326,0,0,0
1,12,218,307,1,6,7,0,2,1,1,1,1,1,1,0,41326,0,0,1
2,1,266,0,3,1,3,7,1,1,2,2,2,1,6,0,41326,0,0,0
1,12,195,179,1,6,0,0,1,2,1,1,3,1,1,100,41401,0,1,0
2,12,266,0,1,1,7,0,2,1,1,1,1,1,1,0,41401,0,0,0
2,12,265,0,2,7,0,0,2,2,3,3,3,1,1,0,41324,0,0,1
2,7,265,0,3,2,3,0,2,2,2,2,2,1,5,0,41401,0,0,1
1,1,307,307,1,2,6,7,1,2,2,2,3,1,1,0,41326,0,0,0
2,3,266,0,2,1,6,7,1,1,2,1,2,1,1,0,41326,0,0,0
1,2,205,0,3,1,2,7,1,3,2,2,2,1,3,250,41401,0,1,0
2,18,266,265,2,2,3,7,2,1,2,1,2,1,1,0,41401,0,0,0
1,3,307,0,3,1,2,3,2,1,2,2,2,1,4,0,41326,0,0,0
2,2,266,0,3,1,2,6,1,1,2,3,2,1,3,0,41326,0,0,0
2,12,254,0,2,1,3,7,2,1,1,1,1,1,1,0,41326,0,0,0
1,24,189,0,1,1,2,0,3,1,2,1,1,1,1,800,41326,0,1,0
1,1,307,0,2,2,0,0,3,1,2,2,2,1,2,0,41326,0,0,0
1,12,189,307,1,1,2,0,3,1,3,3,1,1,1,0,41326,0,0,0
1,3,307,0,1,2,5,7,2,2,2,2,2,1,1,0,41327,0,0,0
1,6,218,179,3,5,7,0,2,2,1,1,3,1,3,100,41325,0,1,0
2,4,266,0,1,1,7,0,1,1,2,1,2,1,1,0,41327,0,0,0
1,3,119,21,1,1,7,0,2,3,1,1,2,1,1,250,41326,0,1,0
1,13,218,307,2,7,0,0,2,2,1,1,1,1,1,0,41401,0,0,0
2,5,266,0,3,4,7,0,2,1,2,2,2,1,5,50,41326,0,1,1
2,2,265,0,3,1,2,0,1,2,2,2,2,1,4,0,41326,0,0,1
2,3,247,247,3,1,6,7,2,2,2,1,3,2,2,0,41401,0,0,1
1,2,307,0,2,1,2,0,2,1,2,2,2,1,1,0,41401,0,0,1
1,42,103,307,1,1,0,0,2,2,1,1,2,1,1,350,41326,0,1,1
2,1,247,266,2,1,6,0,2,1,2,2,2,1,1,50,41326,0,1,0
2,54,285,0,1,2,0,0,3,3,3,3,2,2,1,0,41327,0,0,0
1,1,307,0,2,4,0,0,2,2,2,2,2,1,2,0,41401,2,0,1
1,2,307,0,1,1,5,0,2,1,2,1,2,1,1,0,41401,0,0,0
1,36,307,0,1,2,7,0,2,1,1,1,1,1,1,0,41401,0,0,1
1,4,307,0,1,2,0,0,2,1,1,1,2,1,1,0,41326,0,0,0
2,12,265,0,3,1,6,7,2,2,2,2,2,1,4,0,41401,0,0,0
1,84,200,0,1,2,0,0,2,1,1,1,3,1,1,0,41401,0,0,0
1,3,307,0,2,2,7,0,2,2,2,2,2,1,1,0,41326,0,0,0
2,7,292,266,2,2,5,0,2,1,1,1,3,1,2,0,41326,0,0,1
1,3,307,0,1,1,7,0,2,2,1,1,2,1,1,50,41326,0,1,0
1,72,20,0,2,2,4,7,2,1,3,3,3,1,1,0,41401,0,0,0
1,8,218,0,2,5,7,0,1,3,1,1,3,1,1,200,41326,0,1,0
1,1,307,307,2,1,2,0,2,2,2,2,2,1,1,0,41326,0,0,0
1,2,307,0,2,1,0,0,2,1,2,2,2,1,1,0,41326,0,0,0
1,4,117,307,2,2,0,0,2,1,1,1,2,1,1,0,41326,0,0,1
1,2,307,0,1,1,2,0,1,1,2,2,2,1,1,0,41401,0,0,1
1,2,307,0,2,2,7,0,2,2,2,1,2,1,1,0,41327,0,0,0
1,2,307,307,3,1,2,7,2,2,2,2,2,1,9,0,41330,0,0,1
2,8,265,0,1,7,0,0,2,2,2,1,2,1,1,0,41401,0,0,0
1,4,75,76,1,1,5,7,2,1,3,1,2,1,1,0,41330,1,0,0
1,24,307,0,2,2,0,0,2,2,3,3,3,1,20,0,41332,0,0,1
1,2,307,0,1,5,7,0,2,1,2,2,2,1,1,5,41327,0,1,0
1,96,207,0,1,2,0,0,1,2,3,3,2,1,1,0,41326,0,0,1
2,1,285,0,2,7,0,0,2,3,2,2,2,1,1,800,41326,0,1,0
2,1,265,0,1,1,6,0,2,2,2,2,2,1,1,0,41326,0,0,0
1,20,307,0,2,2,7,0,2,2,1,1,1,1,1,0,41326,1,0,1
2,8,266,0,2,2,4,7,2,1,1,1,1,1,1,0,41326,0,0,0
1,2,307,307,3,1,7,0,2,1,2,2,2,1,9,0,41401,0,0,0
2,8,266,0,2,1,4,7,1,1,1,1,3,1,1,0,41326,0,0,0
1,72,307,307,1,2,0,0,2,2,1,1,1,1,1,0,41336,0,0,1
1,3,307,189,2,1,2,0,2,1,1,1,2,1,1,0,41401,0,0,0
2,3,266,0,1,6,7,0,2,1,2,1,2,1,1,0,41335,0,0,0
1,16,307,0,1,2,0,0,2,1,1,1,1,1,2,300,41326,0,1,1
2,12,265,0,3,3,5,7,1,2,1,1,2,1,3,0,41401,0,0,0
1,1,307,0,1,2,7,0,2,2,3,3,2,1,1,0,41326,0,0,1
2,12,266,0,1,1,6,7,2,2,1,1,2,1,1,0,41326,0,0,0
1,24,307,0,1,7,0,0,2,1,3,3,3,2,1,20,41324,0,1,1
1,2,307,0,2,4,0,0,2,1,1,1,2,1,1,0,41401,0,0,0
1,84,69,0,2,1,6,7,2,3,1,1,2,1,1,0,41326,0,0,0
1,1,307,0,3,1,2,7,2,1,2,2,2,1,3,0,41330,0,0,1
1,2,78,307,2,1,2,0,2,1,1,1,2,1,1,0,41326,0,0,0
1,3,307,307,3,1,2,7,2,1,2,2,2,1,6,0,41336,0,0,0
1,1,307,0,2,1,2,4,1,2,2,2,2,1,1,0,41326,0,0,0
2,12,254,0,2,1,4,7,2,2,1,1,1,1,1,0,41401,0,0,1
1,3,307,0,2,1,2,7,2,1,2,2,2,1,1,0,41326,0,0,0
1,5,307,0,2,1,2,7,2,2,1,1,2,1,1,150,41327,1,1,0
1,46,307,0,1,1,2,7,2,2,1,1,1,1,2,0,41401,0,0,0
2,4,247,0,2,1,2,6,1,1,2,3,2,1,1,50,41326,0,1,1
2,1,264,0,1,1,7,0,2,2,2,1,2,1,1,0,41326,0,0,0
1,12,307,307,1,2,7,0,2,2,3,3,3,1,1,0,41401,0,0,0
2,0,265,0,1,1,7,0,2,2,2,2,2,2,1,0,41401,0,0,0
1,36,179,0,2,1,6,0,1,2,3,1,2,1,1,0,41326,0,0,0
1,1,307,0,3,2,0,0,2,2,2,1,2,1,2,0,41401,0,0,0
1,60,195,0,2,1,5,7,1,1,1,1,1,1,1,300,41326,0,1,0
1,12,307,0,2,1,0,0,2,1,1,1,1,1,1,250,41401,0,1,1
2,4,266,266,3,1,4,6,2,1,2,2,2,1,2,0,41326,0,0,1
2,1,266,0,2,1,6,7,2,1,2,1,2,1,1,0,41326,0,0,0
2,3,266,0,1,5,6,7,2,1,1,2,2,1,2,0,41401,0,0,0
1,2,307,0,2,1,2,0,2,1,2,2,2,1,1,0,41326,0,0,0
1,12,307,0,2,1,2,4,2,1,1,1,1,1,1,0,41326,0,0,0
2,0,265,267,3,1,6,7,2,2,2,2,2,1,4,100,41326,0,1,0
2,1,266,254,3,4,6,7,2,2,2,2,2,1,4,0,41326,0,0,0
1,1,307,0,1,1,2,7,2,1,2,2,2,1,1,0,41326,0,0,0
1,4,307,307,1,2,0,0,2,1,1,1,2,1,1,0,41326,0,0,0
1,39,307,0,1,7,0,0,1,3,1,1,1,1,1,0,41326,0,0,1
2,1,265,0,3,1,2,4,1,2,2,2,2,1,4,0,41326,0,0,0
1,2,307,307,3,5,7,0,2,1,2,2,2,1,6,0,41326,0,0,0
2,6,292,265,2,3,7,0,1,1,1,1,1,1,1,0,41327,0,0,0
1,2,307,0,2,3,0,0,2,1,2,2,2,1,1,20,41327,0,1,0
2,5,266,0,1,4,7,0,2,1,1,1,1,1,1,100,41401,0,1,1
1,4,307,307,3,1,0,0,1,2,3,3,2,1,2,0,41330,0,0,0
1,3,307,0,3,2,5,7,1,1,2,2,2,1,3,0,41401,0,0,1
1,2,307,0,2,1,2,0,2,1,1,1,2,1,1,0,41326,0,0,0
1,3,85,307,1,1,7,0,2,1,3,3,2,1,1,0,41326,0,0,0
2,2,288,264,2,2,5,7,1,2,2,2,2,1,1,0,41401,0,0,1
